"death","pm10median","o3median","so2median","time","tmpd","lag_pm10median","lag_o3median","lag_so2median","lag_tmpd"
100,30.052342133,6.7838970634,-3.421176642,111.5,45.5,1.28976200367143,8.92515107614286,-1.7802507149,54.0714285714286
127,41.558812112,6.6392852071,0.4541377823,112.5,53,8.61411158795714,8.34650581172857,-1.29939243542857,54.1428571428571
128,8.1290113872,25.972115516,4.1212626552,113.5,68.5,12.2370713061286,10.9187121402,-0.499682005257143,56
124,58.123770704,13.705469761,0.2803325263,114.5,71,17.7418590629857,11.1889187857714,-0.724132500171428,56.5
118,81.108714409,6.1325003386,-1.447293044,115.5,75,29.3777698455571,9.95371087214286,-0.752662684742857,58.9285714285714
100,-16.66065171,-0.151319908,-2.730436602,116.5,53.5,26.9275639621714,9.63178386022857,-1.00804979445714,59.2857142857143
100,-20.78352183,-10.3585849,-3.93223137,117.5,41.5,25.9326396007429,6.96048043972857,-0.953629242028571,58.2857142857143
109,-16.42154182,-3.822339461,-2.395892785,118.5,47.5,19.2935133217429,5.44530379338571,-0.8071601196,58.5714285714286
100,-27.43750407,0.9246257645,-5.254961679,119.5,38.5,9.43689672431429,4.62892387301429,-1.62274575692857,56.5
92,-15.00269088,5.7145182991,-3.155701478,120.5,45.5,6.132367829,1.73498141345714,-2.66231206167143,53.2142857142857
133,-4.434502834,1.9892386681,0.1709469794,121.5,51,-2.80452839071428,0.0612341144714285,-2.67793856837143,50.3571428571429
117,6.0974452963,10.086798399,-2.122347389,122.5,49,-13.5204239782429,0.626133837385714,-2.77437490337143,46.6428571428571
115,34.609094311,-0.929540902,4.0956164964,123.5,51,-6.19617454667143,0.514959409671428,-1.79922446074286,46.2857142857143
123,19.621201347,0.5705829137,-0.456260327,124.5,57.5,-0.424071235671429,2.07626909734286,-1.30265716888571,48.5714285714286
90,-25.3528256,8.2985632896,-3.165284268,125.5,45.5,-1.69996891852857,3.80782663314286,-1.41257023788571,48.2857142857143
122,-22.30992702,4.063688478,-4.494442135,126.5,46,-0.967457911385715,4.25626416364286,-1.30392458874286,49.3571428571429
134,-10.45614035,7.8677918274,-1.837130493,127.5,53.5,-0.317950692814286,4.56387466768571,-1.11555730517143,50.5
122,-1.28536036,4.8841183629,-1.383861616,128.5,61.5,0.131926803471428,4.9774289098,-1.3376728188,52
112,22.795903716,-2.363805208,0.9617748531,129.5,56.5,2.51742086342857,3.19877125165714,-0.897083927071429,53.0714285714286
114,31.383701884,12.079608559,0.468802846,130.5,62.5,2.05665051671429,5.05722117465714,-1.41520016284286,54.7142857142857
114,-11.98786561,4.7506925022,-2.670199646,131.5,52,-2.45893047714286,5.6543796873,-1.73147720841429,53.9285714285714
117,13.858858859,2.0851920551,-2.172467346,132.5,59.5,3.14273873128571,4.76675522522857,-1.58964621955714,55.9285714285714
126,6.3546581972,-0.674033534,0.0798410565,133.5,60.5,7.2376794766,4.08993779494286,-0.9361771922,58
106,-17.82484843,8.3628293124,-2.939330429,134.5,62.5,6.18500689374286,4.16065743565714,-1.09363432591429,59.2857142857143
115,-26.91342024,5.9136342954,-3.566699437,135.5,50.5,2.52385548231429,4.3077311403,-1.40546830034286,57.7142857142857
102,-28.89169454,5.4211566306,-5.004644817,136.5,48.5,-4.86008712568571,5.41986854581429,-2.2578139675,56.5714285714286
107,-22.89813973,7.455166078,-4.200029045,137.5,50.5,-12.6146359276857,4.75923390567143,-2.92478995192857,54.8571428571429
115,-13.94418209,5.1252321477,-2.276855458,138.5,54,-12.8941097105429,4.81273956931429,-2.86859792507143,55.1428571428571
109,16.100837441,5.9940729695,0.0613201435,139.5,59.5,-12.5738270559714,5.37115112851429,-2.54948542657143,55.1428571428571
107,46.019474932,16.67442115,4.877915413,140.5,68,-6.90742466528571,7.84950179765714,-1.86404623278571,56.2142857142857
104,30.008398983,23.851960455,1.5411323783,141.5,73,-0.0741036062857136,10.0622348180286,-1.22398011745714,57.7142857142857
104,13.558104516,15.666693734,-0.023510148,142.5,68.5,5.70754278742857,11.4555290235429,-0.717810219028571,60.2857142857143
124,5.1009025202,7.382754483,0.9891026276,143.5,66.5,10.5636280817429,11.7357572881714,0.138439415914286,62.8571428571429
120,-6.43204329,4.6437033931,-0.863415172,144.5,65.5,12.9159275731714,11.3341197617571,0.615098540628572,65
124,-21.3557377,4.4444259116,-5.318242312,145.5,49,11.8571339146,11.2368617280286,0.180614704342857,64.2857142857143
108,-6.356169376,-1.544928443,-0.861802204,146.5,51,8.6489900836,10.1598615262429,0.0487400832714288,63.0714285714286
123,3.1278808804,11.368325157,1.0303126732,147.5,63,2.5216195048,9.40184781295714,-0.500917450985714,62.3571428571429
98,12.246835443,22.917351412,1.9771928895,148.5,69.5,-0.0157467151999996,9.26833223538571,-0.438623092242857,61.8571428571429
109,10.108761329,26.644145982,2.8299326155,149.5,77,-0.508510027628572,10.8365396993857,-0.030988411742857,63.0714285714286
122,13.19933832,8.0911629633,-0.151993263,150.5,75,0.648409372342858,10.9377409108571,-0.1940021104,64.2857142857143
118,-9.467887529,3.7208907373,-2.964231888,151.5,56,0.2147173382,10.8059105314571,-0.494118784114286,62.9285714285714
105,-21.92460852,6.4127230131,-3.020194134,152.5,55,0.1334500782,11.0870958316714,-0.165826187257143,63.7857142857143
107,13.638297872,4.7721585685,-0.389930398,153.5,57,2.9898025422,11.9895368333143,-0.0984159292571428,64.6428571428571
111,3.0758724174,12.458308697,1.6964185805,154.5,61,2.98237276177143,12.1452487676,-0.00325794249999992,64.3571428571429
113,47.508876196,21.17578503,1.9886527747,155.5,71,8.01980715505714,11.8964535701714,-0.00162081604285715,64.5714285714286
117,34.536585366,18.288245086,-0.948596128,156.5,77,11.5094963032,10.7027534421714,-0.541410636542857,64.5714285714286
114,25.406779661,0.7391182773,-1.093995627,157.5,68.5,13.2534164947714,9.65246134417143,-0.675982402828571,63.6428571428571
111,-11.47464495,1.9564929181,-4.22178964,158.5,55.5,12.9667368632,9.40040451285715,-0.855633510257143,63.5714285714286
119,-2.914267521,7.1082144601,-1.468623753,159.5,56,15.6824998630571,9.49976043385714,-0.633980598685714,63.7142857142857
117,12.674089225,2.9168988144,1.2844161323,160.5,61.5,15.5447557706286,9.23472332612857,-0.394788237214286,64.3571428571429
120,13.191610065,4.2712926074,0.5398937429,161.5,67,16.9898611488571,8.06514959904286,-0.560006071157143,65.2142857142857
98,-15.3589885,9.104851412,-0.992276269,162.5,72.5,8.00873762085714,6.34073051075714,-0.9858530774,65.4285714285714
134,-1.704918033,12.765420528,-3.016052815,163.5,78,2.83137999242857,5.5517555739,-1.28120403268571,65.5714285714286
110,14.52624835,9.7415003407,-2.951141538,164.5,80,1.27701837657143,6.83781015438571,-1.5465105914,67.2142857142857
107,49.473037975,10.839633533,-1.229019444,165.5,86,9.983830223,8.10683024222857,-1.11897199197143,71.5714285714286
117,45.860778968,11.528659127,1.1581262553,166.5,84,16.9516940071429,8.7383223375,-0.743721990785714,75.5714285714286
122,65.791859786,8.1142993344,3.1682189847,167.5,81.5,24.5399469444286,9.48080812607143,-0.474607297585714,78.4285714285714
125,30.743729309,32.488452941,3.1169162097,168.5,82,27.0473925507143,13.5118310308714,-0.1064612309,80.5714285714286
141,0,11.713664824,-3.180079834,169.5,75.5,29.241533765,13.8845186611571,-0.419004597328571,81
124,52.10443038,9.836249515,-0.318420029,170.5,78,36.9285835382857,13.4660656593,-0.0336284850428572,81
114,1.0632911392,5.0704144133,-2.247648595,171.5,74,35.0053039367429,12.7987676696714,0.0668705068142858,80.1428571428571
107,6.5582424537,6.970014615,-0.816032554,172.5,73.5,28.8746188622714,12.2459649671,0.125868633957143,78.3571428571429
116,-2.098807205,2.3782309827,-2.392663679,173.5,67.5,22.0232494089857,10.9387609464857,-0.381387070942857,76
112,-13.58210012,9.6582345612,-5.10166189,174.5,63.5,10.6841122795571,11.1593231217429,-1.56279862447143,73.4285714285714
117,-6.926912568,4.3839283367,-1.136873332,175.5,70.5,5.30259201141428,7.14439103541429,-2.17048284471429,71.7857142857143
92,-4.944785276,11.246533681,-2.845200097,176.5,68.5,4.59619411484286,7.07765801498572,-2.12264288228571,70.7857142857143
103,-7.513871632,4.583565481,-0.239476484,177.5,69.5,-3.92070617258571,6.32727458155714,-2.111365233,69.5714285714286
119,10.520416485,5.5127946109,1.2549074898,178.5,74.5,-2.56968826604286,6.39047175264286,-1.61100007802857,69.6428571428571
122,-3.890563565,5.5349918241,-2.924965333,179.5,70.5,-4.06237484014286,6.1854684968,-1.91227618931429,69.2142857142857
111,0.7506625892,-4.801834596,0.728931717,180.5,70,-3.65530772668571,5.1597448427,-1.46633398988571,69.5714285714286
107,10.080263158,10.279813323,-0.861450408,181.5,77,-0.274970115542857,5.24854180867143,-0.860589492457143,71.5
103,-25.28164198,-2.491334235,-3.842916992,182.5,63.5,-2.89707431725714,4.26636144128571,-1.24716715817143,70.5
90,-6.310538861,6.0344584941,-2.296546749,183.5,66.5,-3.09218197225714,3.52177927172857,-1.16878810845714,70.2142857142857
115,0.7556841569,16.695459098,-2.695086296,184.5,82,-1.91081685955714,5.25204978844286,-1.51958951017143,72
129,-33.5797546,13.02884428,-2.472802457,185.5,85.5,-8.21084130027143,6.32577116974286,-2.05211950257143,73.5714285714286
109,11.26526904,5.5437152919,-2.093578712,186.5,82.5,-6.0457223567,6.32701737942857,-1.93334998528571,75.2857142857143
117,7.9528997653,-0.80389688,-2.560151077,187.5,79.5,-5.01683133154286,6.89815133885714,-2.40321895585714,76.6428571428571
106,1.2062248447,0.7968385473,-1.640516374,188.5,74,-6.28455109058571,5.54344065661429,-2.51451409385714,76.2142857142857
113,-13.96815287,-5.290070639,-2.018598565,189.5,66.5,-4.66833836058572,5.14362117032857,-2.25389717571429,76.6428571428571
87,-27.30122324,-1.328130533,-3.640516374,190.5,66,-7.66700755758571,4.09182273788571,-2.44589283642857,76.5714285714286
115,27.686037905,3.1234511451,-1.965897785,191.5,69.5,-3.819814165,2.1529644589,-2.34172304914286,74.7857142857143
103,9.6280069733,12.077223964,2.1029350898,192.5,81,2.35272320261429,2.01701869947143,-1.68804625674286,74.1428571428571
109,-13.61666667,-4.670134426,-3.623730853,193.5,66.5,-1.20183904167143,0.5578973112,-1.90663941974286,71.8571428571429
110,15.518114883,5.7128232973,-1.29718501,194.5,73.5,-0.121094024857143,1.48885733652857,-1.72621569588571,71
119,0.0863427414,2.4311867362,-2.454731184,195.5,74,-0.281077182471428,1.72233564922857,-1.84253209731429,71
93,-2.304407955,6.7489000382,-0.519174503,196.5,73.5,1.3851720911,3.44218860311429,-1.62832865988571,72
87,-14.2202563,4.4481562507,-2.651525772,197.5,76,3.25388165395714,4.26737242935714,-1.48704428817143,73.4285714285714
98,-5.165543941,-1.153872056,-1.630014091,198.5,75,-1.4392014669,3.65632625777143,-1.43906090331429,74.2142857142857
93,-0.949152542,0.47268372,-1.811995371,199.5,77,-2.9502242548,1.99853479434286,-1.99833668342857,73.6428571428571
109,12.372973912,2.6316970604,-0.410106672,200.5,79.5,0.762581542628571,3.04165357811429,-1.53924751471429,75.5
116,-0.088800556,-4.247894589,-0.777023072,201.5,74.5,-1.4669778058,1.61869388007143,-1.46493866642857,75.6428571428571
97,-8.505152053,-8.11830294,-1.407788559,202.5,72.5,-2.694334205,0.111623926328571,-1.31537543428571,75.4285714285714
115,-14.95924668,0.6512683563,0.6070516232,203.5,75.5,-4.50216830857143,-0.759466313942857,-1.15448598768571,75.7142857142857
101,-25.05182927,2.906203245,-0.958815957,204.5,74.5,-6.04953587571429,-0.979745314757143,-0.912670299828571,75.5
100,-2.559322034,-5.136866954,-0.442281635,205.5,72.5,-5.67721846042857,-1.5487445859,-0.742994234685714,75.1428571428571
91,-4.944309264,-6.177347506,-1.540665272,206.5,66,-6.247955135,-2.49874904675714,-0.704232791971429,73.5714285714286
108,-16.08919847,-6.114735613,-4.063202036,207.5,67.5,-10.313979761,-3.74823942867143,-1.22610355825714,71.8571428571429
107,-16.22593675,-7.997616872,-3.724582608,208.5,66,-12.6192849315714,-4.28391404052857,-1.64718349197143,70.6428571428571
113,28.551829268,-2.995753853,-2.492805937,209.5,67.5,-7.32543045714286,-3.55212131381429,-1.80218597454286,69.9285714285714
119,31.725916409,8.0262683563,0.3529703183,210.5,70,-0.656121444428572,-2.49854988524286,-1.83848330381429,69.1428571428571
95,8.2112250263,11.045209901,-0.94719717,211.5,75,4.09574345504286,-1.33583464867143,-1.8368234771,69.2142857142857
128,19.177171149,13.098753862,-0.01396617,212.5,77,7.2009567669,1.26925403932857,-1.77563555352857,69.8571428571429
82,-1.322881421,4.8877941058,-3.066146941,213.5,69,7.71830360161429,2.8499885553,-1.99356150624286,70.2857142857143
109,21.252532928,1.4233637271,-0.884877936,214.5,71.5,13.0528366584714,3.9268598896,-1.53951520624286,70.8571428571429
102,4.8254137645,-0.298794107,-3.107238352,215.5,69.5,16.0601724462571,5.02669171317143,-1.45132316967143,71.3571428571429
105,-26.19756839,-0.69921497,-4.66270965,216.5,59,8.23882992368571,5.35476869645714,-1.76130941438571,70.1428571428571
85,-3.442528736,-0.411335176,-2.451406056,217.5,60,3.21476633154286,4.14939676327143,-2.16193461071429,68.7142857142857
100,-14.61178815,12.594951261,1.5557954642,218.5,65,-0.0456641222142863,4.37078838612857,-1.8043642344,67.2857142857143
103,10.900369903,8.1636342954,-0.180619842,219.5,74,-1.22806430021429,3.66577130518571,-1.82817190182857,66.8571428571429
122,-16.63296439,-0.676480105,-4.653070976,220.5,58.5,-3.41521901007143,2.87087498935714,-2.0548753354,65.3571428571429
117,NA,-15.18679691,-3.491808507,221.5,61,NA,0.497994898342857,-2.4272939884,63.8571428571429
135,-11.17981878,1.216955199,-4.105439424,222.5,63.5,NA,0.714530513485714,-2.56989414154286,63
110,2.0254237288,-3.311147618,-3.181615252,223.5,65.5,NA,0.341397278057143,-2.35830922754286,63.9285714285714
121,0.2088927214,3.6342192773,-3.099207404,224.5,75,NA,0.919333628528571,-2.45085227725714,66.0714285714286
117,-7.74589094,-1.588652303,-1.851090966,225.5,64.5,NA,-1.10689545204286,-2.93755033871429,66
107,-8.655277225,-7.440892984,1.1766995338,226.5,66.5,NA,-3.33611363481429,-2.74364757074286,64.9285714285714
124,27.923750131,-1.067590341,0.037155017,227.5,66.5,NA,-3.39198652567143,-2.07361528602857,66.0714285714286
115,11.936146392,5.6176503307,0.6627370446,228.5,70,2.07331800402857,-0.419922634142857,-1.48010877865714,67.3571428571429
117,21.830357143,3.342836427,-1.442816857,229.5,71,6.7890574216,-0.116225315857143,-1.09973412622857,68.4285714285714
139,45.412591432,13.023798662,-1.39619143,230.5,77,12.9872242363429,2.21733843842857,-0.844673580228571,70.0714285714286
116,-9.564994775,9.2886342954,-2.57926171,231.5,70,11.590954594,3.02511201244286,-0.770395623942857,69.3571428571429
102,NA,-2.709237454,-3.485904405,232.5,66,NA,2.86502841944286,-1.00394040094286,69.5714285714286
115,5.9264890282,-7.782380392,-0.788806082,233.5,68,NA,2.81624450401429,-1.28472691748571,69.7857142857143
125,20.910834763,1.2098501626,-0.57870785,234.5,69.5,NA,3.14159314738571,-1.37270732705714,70.2142857142857
119,21.335423197,12.349356355,-0.489231118,235.5,77.5,NA,4.10326543657143,-1.53727420742857,71.2857142857143
116,51.30563447,6.3842862746,1.8795835235,236.5,78.5,NA,4.53775827194286,-1.06264558164286,72.3571428571429
102,24.831628788,1.7989293525,-1.029969653,237.5,76.5,NA,2.93420551344286,-1.01032818492857,72.2857142857143
93,65.900179381,12.542369758,0.0203369481,238.5,77,NA,3.39902486524286,-0.638956948057143,73.2857142857143
100,-4.585758119,-0.715008176,-1.759115107,239.5,67.5,26.5177759297429,3.6839147621,-0.392272762628571,73.5
93,-4.553125,-2.384392234,1.3645646631,240.5,66,25.0206882114286,4.45505592752857,-0.0846483704714286,73.2142857142857
108,0.1206896552,-11.17063684,-2.241858494,241.5,64,22.0506674817429,2.68641492715714,-0.322241319614286,72.4285714285714
99,-12.48538992,-6.48400984,-3.55127743,242.5,61.5,17.2191227507429,-0.00406595784285724,-0.759676507042857,70.1428571428571
104,-25.96731495,-8.585913107,-4.089062818,243.5,59,6.18012997645714,-2.1426658695,-1.61234027011429,67.3571428571429
119,43.601208459,-12.6975412,0.3362781972,244.5,59,8.86149850088572,-4.21359023414286,-1.4171620058,64.8571428571429
99,-2.904814955,-4.371810602,-2.039292579,245.5,62,-0.967786404257142,-6.62990171414286,-1.71139479538571,62.7142857142857
104,-21.45015106,1.625373117,-4.198539154,246.5,59.5,-3.37698539582857,-6.29556152942857,-2.05988394495714,61.5714285714286
101,1.970710675,6.0964426487,-4.327236695,247.5,61.5,-2.44500887082857,-5.08401368904286,-2.87299842468571,60.9285714285714
105,NA,-5.570538722,-3.600936415,248.5,67,NA,-4.28399967218571,-3.0671524134,61.3571428571429
109,11.564954683,-8.286911353,-2.734155593,249.5,65,NA,-4.54155703118572,-2.9504207224,61.8571428571429
99,1.6126841012,-10.95545952,-1.054956568,250.5,69.5,NA,-4.88006366161429,-2.5169769724,63.3571428571429
130,9.721875,0.5092459805,0.1240537555,251.5,72,NA,-2.99337977868571,-2.54729474978571,65.2142857142857
99,-2.409582078,5.7531347852,-0.879791646,252.5,76.5,NA,-1.54695900908571,-2.38165175935714,67.2857142857143
130,5.298834683,3.6965769955,-0.035834919,253.5,74.5,NA,-1.25107274072857,-1.78697972578571,69.4285714285714
117,48.061370482,6.9025303937,3.1434677324,254.5,75.5,NA,-1.13591734858571,-0.719736236157143,71.4285714285714
112,32.508866717,8.244047601,2.017811094,255.5,77,15.1941433697429,0.837594983271429,0.0829419794142857,72.8571428571429
106,20.856682982,6.3266584908,2.3994979694,256.5,81,16.5215331267429,2.9252478181,0.816321059757143,75.1428571428571
133,78.797609187,12.740024838,0.3060531031,257.5,80.5,27.5479509961429,6.3103170121,1.01075101277143,76.7142857142857
106,36.327296687,12.14325356,1.480519545,258.5,74,31.3487255228571,7.97231809488571,1.20453183984286,77
100,-1.958349793,-11.79000973,-4.017510329,259.5,65.5,31.4131872778571,5.46615459271429,0.7562863137,75.4285714285714
108,-12.57447289,-9.515501843,-2.219696228,260.5,67,28.8598576245714,3.57871475864286,0.4443061267,74.3571428571429
111,20.952033133,-6.391342363,-0.35838664,261.5,70,24.9870951461429,1.67959007911429,-0.0559587836428573,73.5714285714286
109,40.019766566,0.4934139295,0.4120074436,262.5,71.5,26.0600808388571,0.572356697471429,-0.285359305128571,72.7857142857143
98,41.592639307,10.872585383,2.3066290618,263.5,71,29.0223603138571,1.22177482492857,-0.298626291928571,71.3571428571429
111,21.247759789,0.2939661355,-2.427708657,264.5,66.5,20.800953257,-0.556233561142857,-0.689163686228571,69.3571428571429
109,10.156888122,-9.489207871,-2.39418672,265.5,65,17.062323462,-3.64658519414286,-1.24269315265714,68.0714285714286
108,-6.917996988,-10.70764859,-3.837444792,266.5,63.5,16.3538024341429,-3.49196217414286,-1.21696950451429,67.7857142857143
101,-15.78932605,-4.940292118,-3.98741091,267.5,60.5,15.894537697,-2.83836078485714,-1.46950017337143,66.8571428571429
110,-14.75545934,-12.14678999,-2.437794026,268.5,54.5,10.7934673437143,-3.66056758871429,-1.76655837137143,64.6428571428571
113,-16.73994729,-15.04707947,-3.669152305,269.5,54,2.68493679285714,-5.88063807435714,-2.3495811926,62.1428571428571
131,-1.68847352,-10.6449759,-1.583642925,270.5,57,-3.49807932528571,-8.9545754005,-2.90533433357143,60.1428571428571
101,0.35,-16.21091311,-0.494643341,271.5,57.5,-6.48347358085714,-11.3124152927143,-2.62918214557143,58.8571428571429
134,19.364457831,-2.608811899,1.9817132183,272.5,67.5,-5.16810647957143,-10.3295015824286,-2.00405358295714,59.2142857142857
124,-23.9846348,-0.500908059,-3.726952081,273.5,58,-7.60619759557143,-8.87139579228571,-1.98826890995714,58.4285714285714
118,-26.90916792,1.8586181968,-2.543058471,274.5,57,-9.19474643414286,-7.90012289017143,-1.78193284724286,57.9285714285714
107,-21.43650226,1.8377340062,-2.554359841,275.5,57.5,-10.149181137,-5.90233374785714,-1.79858510652857,58.3571428571429
136,-16.12048193,-10.28163239,-2.686845622,276.5,53.5,-10.0606860855714,-5.22155559357143,-1.65825558038571,58.2857142857143
127,2.7097186048,-15.39754676,0.3624406019,277.5,51,-9.43237292488571,-5.90049428785714,-1.38024364797143,57.4285714285714
134,6.4828660436,0.3204199041,-0.323328507,278.5,62,-8.55624920437143,-3.53887528584286,-1.35577010025714,58.0714285714286
118,43.080288443,9.0978217612,-0.877460547,279.5,68,-5.16827340265714,-1.86649904867143,-1.7642234953,58.1428571428571
118,-15.41433022,-18.41898682,-3.806841709,280.5,56,-3.94394417694286,-4.42622458595714,-1.7756362993,57.8571428571429
96,-27.13855422,-10.58182741,-1.771910202,281.5,47.5,-3.97671364837143,-6.20343110121429,-1.66547226087143,56.5
120,NA,-9.223734636,-3.954643914,282.5,46,NA,-7.78364090724286,-1.86551284272857,54.8571428571429
121,-0.886913031,-8.99145973,-0.441917614,283.5,48.5,NA,-7.59933052724286,-1.54480884158571,54.1428571428571
113,8.7483433735,-13.69140452,3.3942800198,284.5,51.5,NA,-7.35559592152857,-1.11168892474286,54.2142857142857
125,14.252635542,-15.63914688,9.1950488463,285.5,55.5,NA,-9.63553403354286,0.248079268585715,53.2857142857143
137,7.3352597892,-7.298826588,0.1274689377,286.5,58.5,NA,-11.9779123691429,0.391640623542857,51.9285714285714
116,9.625,-8.505435825,1.5066149777,287.5,58,NA,-10.5616907984286,1.1507058645,52.2142857142857
92,-4.951807229,-0.205275901,2.5955676702,288.5,66,NA,-9.07932629714286,1.77463127481429,54.8571428571429
127,0.6332288401,-0.176409645,-1.215105324,289.5,69.5,4.96510675497143,-7.78685129842857,2.16599393052857,58.2142857142857
116,9.358074933,-9.201945093,-2.314783395,290.5,65,6.42867646411429,-7.816920636,1.8984416761,60.5714285714286
117,-10.2476489,-8.546570157,-1.079032265,291.5,64.5,3.71496328218571,-7.08194429842857,1.25939706398571,62.4285714285714
122,-6.020187332,-13.45522511,-0.613631684,292.5,57,0.818845728757143,-6.76995547414286,-0.141843011771429,62.6428571428571
123,61.135542169,-12.90226443,1.2082154717,293.5,56.5,8.50460035444286,-7.57044659442857,0.0125493502285713,62.3571428571429
109,15.624145485,-6.459429126,0.6226726123,294.5,58.5,9.36162113801429,-7.27815992314286,-0.113728130542857,62.4285714285714
94,-16,-8.23441269,-0.722216668,295.5,52,7.78330788501429,-8.42517946442857,-0.587697321714286,60.4285714285714
100,-5.167843789,-8.794656078,-0.061714385,296.5,47,6.95458322371428,-9.65635752628572,-0.422927187571429,57.2142857142857
118,-14.45786437,-11.68615721,-2.848955289,297.5,43,3.55230618042857,-10.0112449715714,-0.499237458142857,54.0714285714286
102,0.4308176101,-13.91543823,-2.304206431,298.5,42,5.07780139615714,-10.7782261248571,-0.674262339,50.8571428571429
117,39.543589452,-14.23691239,0.55347819,299.5,46,11.5869123653,-10.8898957362857,-0.507532357,49.2857142857143
115,151.63855422,-5.798853357,2.1070067539,300.5,54,24.5159140868714,-9.87512272585714,-0.3791336024,48.9285714285714
113,5.9394808743,-3.136850342,1.769448092,301.5,57,23.1323905710571,-9.40046861385714,-0.215308533871429,48.7142857142857
138,4.3867924528,-11.66501797,-1.660627815,302.5,48.5,26.0447894928857,-9.89055508242857,-0.349367269157143,48.2142857142857
118,-30.44613359,5.4722803509,-3.888027299,303.5,45.5,22.4336052356,-7.85242130687143,-0.895983399728571,48
124,-13.87428961,-7.072373899,-3.186490006,304.5,44.5,22.5169730584571,-7.1933094053,-0.944202645014286,48.2142857142857
117,17.801204819,-8.45605271,-0.276486558,305.5,51,24.9984569454429,-6.41339718815714,-0.654528377442857,49.5
107,25.298429567,-9.532879194,-1.083068959,306.5,60.5,22.9634341047286,-5.74139244587143,-0.8883208273,51.5714285714286
136,-18.95833333,-15.35024843,-2.620369751,307.5,58.5,-1.40754983098571,-7.1058774563,-1.563660328,52.2142857142857
142,-26.75064409,-10.8972499,-2.248337787,308.5,54,-6.07756768302857,-8.21450596458572,-2.13762973928571,51.7857142857143
120,-24.32904259,-5.090341993,-2.794456509,309.5,48,-10.179829832,-7.2752665393,-2.299605267,51.7142857142857
93,-15.57861635,-8.357422573,-0.461123176,310.5,46.5,-8.05589879771429,-9.25093838557143,-1.81004753514286,51.8571428571429
102,0.6320471415,-11.2263922,3.3343652104,311.5,55,-5.98356497607143,-9.84436957142857,-0.878496789942857,53.3571428571429
99,-31.03303303,6.6539502664,-3.376469161,312.5,47,-12.9598846687857,-7.68579771765714,-1.32135144751429,52.7857142857143
110,-19.26325137,6.9993187789,-2.522911197,313.5,43,-19.3258390883571,-5.3240551501,-1.5270431958,50.2857142857143
117,-7.153776418,-4.524226529,-0.810331759,314.5,46,-17.6394738152143,-3.77748059281429,-1.2684663398,48.5
128,-11.7987988,-13.79977902,0.8322481494,315.5,46.5,-15.5034959166429,-4.19212760995714,-0.8283826346,47.4285714285714
117,-13.56215934,-3.768589934,-2.050724251,316.5,58,-13.9653697380714,-4.00330588724286,-0.722135169171429,48.8571428571429
108,NA,-10.74002826,-1.387830262,317.5,50.5,NA,-4.34367812824286,-0.854521895742857,49.4285714285714
108,-19.70077287,-6.435674191,-3.560080096,318.5,41.5,NA,-3.65928984124286,-1.8394426538,47.5
114,5.9581684568,-5.001580802,0.2833658202,319.5,43.5,NA,-5.32436570815714,-1.31660908505714,47
128,1.0990990991,-14.30457553,-1.785891739,320.5,44,NA,-8.36777918085714,-1.21132059105714,47.1428571428571
124,NA,-6.961743841,-0.566788106,321.5,44.5,NA,-8.71599593971429,-1.17652864062857,46.9285714285714
125,7.3327732121,-15.31227011,6.6892208437,322.5,38,NA,-8.93206609542857,-0.339818255728571,45.7142857142857
120,-13.01293927,-9.798685635,4.935363666,323.5,52,NA,-9.79350833842857,0.658194303842857,44.8571428571429
119,-20.00091314,-1.972678464,-1.849873275,324.5,43,NA,-8.54102979614286,0.592188159128571,43.7857142857143
125,-19.68064972,-5.706598845,-1.039179713,325.5,31,NA,-8.43687617528571,0.952316785271428,42.2857142857143
135,0.6557984317,-11.61958727,0.8339266055,326.5,36,NA,-9.38230567071428,1.03096832602857,41.2142857142857
113,-20.28615606,-7.03235507,0.4636294989,327.5,39,NA,-8.34341703357143,1.35232850287143,40.5
124,-23.4984985,-7.849228919,0.2403475064,328.5,39,-12.6415121494571,-8.47020061614286,1.46763359035714,39.7142857142857
107,-16.80640044,2.5207066244,-0.179005927,329.5,35,-16.0899655283286,-5.92263251122857,0.4864583374,39.2857142857143
116,-15.23784443,-7.451393551,-1.541268535,330.5,47.5,-16.4078091226143,-5.58730507065714,-0.438774834171429,38.6428571428571
107,-21.10068306,-3.970405554,-2.616496845,331.5,36,-16.5649191111857,-5.87269465494286,-0.548292487028571,37.6428571428571
124,-9.018808777,-8.879754222,-2.46694693,332.5,29.5,-15.0417989764714,-6.32600256594286,-0.752259232314286,37.4285714285714
102,1.9310344828,-12.31947678,-0.587262988,333.5,29,-14.8596223977429,-6.42598678165714,-0.9552863171,36.4285714285714
132,38.164145064,-10.18394347,1.4912429837,334.5,42,-6.50957938002857,-6.87621369594286,-0.8084843907,36.8571428571429
125,14.518480281,-8.232892907,2.5014950148,335.5,46,-1.07858241131428,-6.93102283708571,-0.485463318071429,37.8571428571429
109,-9.96711265,-11.41199051,0.7096219792,336.5,48,-0.101541298457143,-8.921408142,-0.358516474328571,39.7142857142857
114,7.7704918033,-14.62078425,0.9578877089,337.5,48.5,3.18536387772857,-9.94560681328572,-0.00149415377142852,39.8571428571429
122,10.188267216,-15.64806523,-0.89339569,338.5,43.5,7.65521391715714,-11.6138439098571,0.244663154085714,40.9285714285714
